alpha,final_a1_s1_gap,final_a1_s2_gap,final_s1_gap,final_s2_gap,sim_final_a1_s1,sim_final_a1_s2,sim_final_s1,sim_finite,sim_max_abs_q_mean,sim_max_policy,sim_min_policy,sim_tail_std_a1,sim_theory_rmse_policy,sim_theory_rmse_state,sim_theory_tail_rmse_policy,sim_theory_tail_rmse_state,theory_final_a1_s1,theory_final_a1_s2,theory_final_s1,theory_finite,theory_max_policy,theory_min_policy,theory_tail_std_a1
0.02,0.09719979763031006,0.27926182746887207,0.14894545078277588,0.14894545078277588,0.9027984738349915,0.720560610294342,0.5509999990463257,True,14.78027629852295,0.9046010375022888,0.09539895504713058,0.08715412020683289,0.183216392993927,0.1351850926876068,0.20579278469085693,0.1467716544866562,0.9999982714653015,0.9998224377632141,0.6999454498291016,True,0.9999986886978149,1.412497795172385e-06,8.353948942385614e-05
0.05,0.13222438097000122,0.3130027651786804,0.16561734676361084,0.16561734676361084,0.8677711486816406,0.6698628664016724,0.5285000205039978,True,14.107508659362793,0.8814682960510254,0.11853170394897461,0.10005416721105576,0.2571915090084076,0.19131290912628174,0.2449207454919815,0.1808311939239502,0.9999955296516418,0.9828656315803528,0.6941173672676086,True,0.9999986886978149,1.4021968581801048e-06,0.006059024482965469
0.1,0.1483178734779358,0.029795467853546143,0.07020378112792969,0.07020387053489685,0.8497487306594849,0.6629964113235474,0.5230000019073486,True,14.1737699508667,0.8832699656486511,0.11673001199960709,0.0952652245759964,0.2328827679157257,0.17902640998363495,0.11161006987094879,0.09561320394277573,0.9980666041374207,0.6927918791770935,0.5932037830352783,True,0.9999986886978149,1.393746515532257e-06,0.14204418659210205
